Frequency - Phase	Phase - Phase
3122.91	-206.898
3124	32.9018
3125.05	-206.971
3124.95	-206.89
3126.99	32.8412
3127.91	-206.947
3129.09	32.9469
3130.1	-206.897
3130.98	32.9704
3132.05	32.9206
3133.01	32.9454
3134.14	-206.917
3135.02	32.8925
3135.99	32.9511
3137.04	-206.793
3138.07	-206.898
3138.89	32.9699
3140.19	32.8546
3140.99	32.9896
3141.95	-206.972
3141.96	-206.777
3144	32.8668
3145.16	32.9022
3145.99	32.9644
3146.96	-206.915
3148.09	32.938
3149.11	32.8975
3149.94	-206.845
3151.06	32.9763
3151.11	-206.859
3153.15	32.8972
3154.06	32.9144
3155.02	32.9025
3155.01	32.9486
3156.97	32.9679
3157.93	32.9682
3159.04	32.9501
3160.03	-206.87
3160.97	-206.893
3162.03	-206.855
3163.02	32.8776
3164.17	33.0288
3164.99	32.9482
3165.96	32.9773
3167.14	32.9875
3168.03	-206.808
3168.92	33.0284
3170.09	32.9393
3170.97	33.0017
3172.1	-206.821
3173.1	32.968
3174.06	32.854
3175.1	-206.801
3176	32.955
3176.96	-206.818
3178.04	-206.845
3179	32.9959
3179.88	33.0082
3181.07	-206.906
3181.96	32.968
3183.23	32.939
3184.01	-206.948
3184.93	32.9206
3186.14	33.0129
3186.96	33.0293
3187.97	33.0123
3189.08	-206.715
3189.97	32.9627
3191.16	32.9656
3192.05	32.9981
3192.98	-206.784
3194.12	-206.803
3195.05	32.9516
3195.97	-206.815
3197.13	32.9549
3197.92	33.0281
3199.08	32.9783
3200.03	32.9726
3201	33.0112
3202.08	32.9938
3203.06	33.1108
3204.04	32.953
3205.05	32.983
3206.1	32.9996
3206	33.0388
3208	-206.824
3208.99	-206.757
3210.16	32.9972
3211.09	32.9751
3212.01	33.0196
3213.16	-206.835
3214.08	33.0712
3214.97	-206.802
3216.11	-206.878
3217.02	-206.894
3218.15	32.9893
3219.06	33.0209
3219.96	33.0226
3221.03	-206.726
3222.03	33.0746
3222.99	32.95
3224.14	33.0586
3225.03	32.9861
3225.93	33.0228
3227.07	32.9209
3228	33.0115
3229.1	33.0214
3230.03	33.0092
3230.97	33.0384
3232.13	33.1006
3233.01	33.0797
3233.94	-206.791
